sensor_id,reading_id,reading,sensor_reading_last_modified_date
S_Dhruv_2,S_Dhruv_2_20250423015056,7274.08,4/23/2025 1:50
S_Dhruv_2,S_Dhruv_2_20250423052942,5567.69,4/23/2025 5:29
S_Dhruv_2,S_Dhruv_2_20250423180538,6310.93,4/23/2025 18:05
S_Dhruv_2,S_Dhruv_2_20250423001434,3949.91,4/23/2025 0:14
S_Dhruv_2,S_Dhruv_2_20250423134650,4135.9,4/23/2025 13:46
S_Dhruv_2,S_Dhruv_2_20250423001703,6770.56,4/23/2025 0:17
S_Dhruv_2,S_Dhruv_2_20250423111829,2426.16,4/23/2025 11:18
S_Dhruv_2,S_Dhruv_2_20250423120524,5840.91,4/23/2025 12:05
S_Dhruv_2,S_Dhruv_2_20250423171220,5216.14,4/23/2025 17:12
S_Dhruv_2,S_Dhruv_2_20250424124047,3278.25,4/24/2025 12:40
S_Dhruv_2,S_Dhruv_2_20250424132325,6216.14,4/24/2025 13:23
S_Dhruv_2,S_Dhruv_2_20250424172456,5757.27,4/24/2025 17:24
S_Dhruv_2,S_Dhruv_2_20250424091131,1131.58,4/24/2025 9:11
S_Dhruv_2,S_Dhruv_2_20250424070710,5700.17,4/24/2025 7:07
S_Dhruv_2,S_Dhruv_2_20250424001412,1105.15,4/24/2025 0:14
S_Dhruv_2,S_Dhruv_2_20250424140354,5544.16,4/24/2025 14:03
S_Dhruv_2,S_Dhruv_2_20250424015134,4036.77,4/24/2025 1:51
S_Dhruv_2,S_Dhruv_2_20250424215318,2170.8,4/24/2025 21:53
S_Dhruv_2,S_Dhruv_2_20250424060319,2495.91,4/24/2025 6:03
S_Dhruv_2,S_Dhruv_2_20250424111011,1927.11,4/24/2025 11:10
S_Dhruv_2,S_Dhruv_2_20250424005320,6189.78,4/24/2025 0:53
S_Dhruv_2,S_Dhruv_2_20250424045333,5824.41,4/24/2025 4:53
S_Dhruv_2,S_Dhruv_2_20250424194518,3281.24,4/24/2025 19:45
S_Dhruv_2,S_Dhruv_2_20250424013944,7208.85,4/24/2025 1:39
S_Dhruv_2,S_Dhruv_2_20250424031239,5214.07,4/24/2025 3:12
S_Dhruv_2,S_Dhruv_2_20250424102610,3630.4,4/24/2025 10:26
S_Dhruv_2,S_Dhruv_2_20250424074551,1281.19,4/24/2025 7:45
S_Dhruv_2,S_Dhruv_2_20250424035820,2893.64,4/24/2025 3:58
S_Dhruv_2,S_Dhruv_2_20250424180842,4308.37,4/24/2025 18:08
S_Dhruv_2,S_Dhruv_2_20250424150459,2470.03,4/24/2025 15:04
S_Dhruv_2,S_Dhruv_2_20250424095911,3709.96,4/24/2025 9:59
S_Dhruv_2,S_Dhruv_2_20250424164834,3529.87,4/24/2025 16:48
S_Dhruv_2,S_Dhruv_2_20250424183036,5652.49,4/24/2025 18:30
S_Dhruv_2,S_Dhruv_2_20250424041348,5157.39,4/24/2025 4:13
S_Dhruv_2,S_Dhruv_2_20250424140259,6045.7,4/24/2025 14:02
S_Dhruv_2,S_Dhruv_2_20250424235707,3190.64,4/24/2025 23:57
S_Dhruv_2,S_Dhruv_2_20250425115948,7185.62,4/25/2025 11:59
S_Dhruv_2,S_Dhruv_2_20250425210940,5144.13,4/25/2025 21:09
S_Dhruv_2,S_Dhruv_2_20250425200311,6733.68,4/25/2025 20:03
S_Dhruv_2,S_Dhruv_2_20250425161335,4889.18,4/25/2025 16:13
S_Dhruv_2,S_Dhruv_2_20250425104424,7447.96,4/25/2025 10:44
S_Dhruv_2,S_Dhruv_2_20250425011916,4280.28,4/25/2025 1:19
S_Dhruv_2,S_Dhruv_2_20250425045717,1419.89,4/25/2025 4:57
S_Dhruv_2,S_Dhruv_2_20250425060953,1179.34,4/25/2025 6:09
S_Dhruv_2,S_Dhruv_2_20250425134615,6733.61,4/25/2025 13:46
S_Dhruv_2,S_Dhruv_2_20250425172624,4515.28,4/25/2025 17:26
S_Dhruv_2,S_Dhruv_2_20250425103150,1989.75,4/25/2025 10:31
S_Dhruv_2,S_Dhruv_2_20250425155048,3463.98,4/25/2025 15:50
S_Dhruv_2,S_Dhruv_2_20250425070902,1341.16,4/25/2025 7:09
S_Dhruv_2,S_Dhruv_2_20250425193459,5194.37,4/25/2025 19:34
S_Dhruv_2,S_Dhruv_2_20250425135144,4427.26,4/25/2025 13:51
S_Dhruv_2,S_Dhruv_2_20250425014521,2940.88,4/25/2025 1:45
S_Dhruv_2,S_Dhruv_2_20250425235516,6251.38,4/25/2025 23:55
S_Dhruv_2,S_Dhruv_2_20250425163403,3881.18,4/25/2025 16:34
S_Dhruv_2,S_Dhruv_2_20250425205953,3204.23,4/25/2025 20:59
S_Dhruv_2,S_Dhruv_2_20250425170051,1516.85,4/25/2025 17:00
S_Dhruv_2,S_Dhruv_2_20250425051044,5609.44,4/25/2025 5:10
S_Dhruv_2,S_Dhruv_2_20250425202637,5322.43,4/25/2025 20:26
S_Dhruv_2,S_Dhruv_2_20250425075618,2659.76,4/25/2025 7:56
S_Dhruv_2,S_Dhruv_2_20250425215715,5984.67,4/25/2025 21:57
S_Dhruv_2,S_Dhruv_2_20250425201847,4668.1,4/25/2025 20:18
S_Dhruv_2,S_Dhruv_2_20250425073640,4483.33,4/25/2025 7:36
S_Dhruv_2,S_Dhruv_2_20250426074832,2024.87,4/26/2025 7:48
S_Dhruv_2,S_Dhruv_2_20250426113456,2138.77,4/26/2025 11:34
S_Dhruv_2,S_Dhruv_2_20250426142056,2583.13,4/26/2025 14:20
S_Dhruv_2,S_Dhruv_2_20250426135117,3046.74,4/26/2025 13:51
S_Dhruv_2,S_Dhruv_2_20250426022854,3403.99,4/26/2025 2:28
S_Dhruv_2,S_Dhruv_2_20250426212113,3297.56,4/26/2025 21:21
S_Dhruv_2,S_Dhruv_2_20250426112507,1912.22,4/26/2025 11:25
S_Dhruv_2,S_Dhruv_2_20250426173746,7316.36,4/26/2025 17:37
S_Dhruv_2,S_Dhruv_2_20250426205702,1898.33,4/26/2025 20:57
S_Dhruv_2,S_Dhruv_2_20250426180106,1421.03,4/26/2025 18:01
S_Dhruv_2,S_Dhruv_2_20250426124243,6282.91,4/26/2025 12:42
S_Dhruv_2,S_Dhruv_2_20250426145627,7400.85,4/26/2025 14:56
S_Dhruv_2,S_Dhruv_2_20250426071615,4415.75,4/26/2025 7:16
S_Dhruv_2,S_Dhruv_2_20250426201220,5198.21,4/26/2025 20:12
S_Dhruv_2,S_Dhruv_2_20250426032620,5269.5,4/26/2025 3:26
S_Dhruv_2,S_Dhruv_2_20250426011014,3350.49,4/26/2025 1:10
S_Dhruv_2,S_Dhruv_2_20250426084639,4807.6,4/26/2025 8:46
S_Dhruv_2,S_Dhruv_2_20250426042734,2689.73,4/26/2025 4:27
S_Dhruv_2,S_Dhruv_2_20250426171944,833.28,4/26/2025 17:19
S_Dhruv_2,S_Dhruv_2_20250426170657,4109.05,4/26/2025 17:06
S_Dhruv_2,S_Dhruv_2_20250426134509,6022.77,4/26/2025 13:45
S_Dhruv_2,S_Dhruv_2_20250426071309,3363.67,4/26/2025 7:13
S_Dhruv_2,S_Dhruv_2_20250426121054,4831.6,4/26/2025 12:10
S_Dhruv_2,S_Dhruv_2_20250426063535,1154.86,4/26/2025 6:35
S_Dhruv_2,S_Dhruv_2_20250426142400,7365.69,4/26/2025 14:24
S_Dhruv_2,S_Dhruv_2_20250426113714,6670.18,4/26/2025 11:37
S_Dhruv_2,S_Dhruv_2_20250426174002,2834.39,4/26/2025 17:40
S_Dhruv_2,S_Dhruv_2_20250426174327,2820.38,4/26/2025 17:43
S_Dhruv_2,S_Dhruv_2_20250426133851,1143.43,4/26/2025 13:38
S_Dhruv_2,S_Dhruv_2_20250427034901,5345.81,4/27/2025 3:49
S_Dhruv_2,S_Dhruv_2_20250427143346,7404.45,4/27/2025 14:33
S_Dhruv_2,S_Dhruv_2_20250427161812,6774.19,4/27/2025 16:18
S_Dhruv_2,S_Dhruv_2_20250427234022,903.59,4/27/2025 23:40
S_Dhruv_2,S_Dhruv_2_20250427074049,5484.9,4/27/2025 7:40
S_Dhruv_2,S_Dhruv_2_20250427133316,1774.1,4/27/2025 13:33
S_Dhruv_2,S_Dhruv_2_20250427190249,2668.59,4/27/2025 19:02
S_Dhruv_2,S_Dhruv_2_20250427085223,1642.01,4/27/2025 8:52
S_Dhruv_2,S_Dhruv_2_20250427082523,7472.2,4/27/2025 8:25
S_Dhruv_2,S_Dhruv_2_20250427212821,5531.24,4/27/2025 21:28
S_Dhruv_2,S_Dhruv_2_20250427110607,7270.12,4/27/2025 11:06
S_Dhruv_2,S_Dhruv_2_20250427110049,3038.08,4/27/2025 11:00
S_Dhruv_2,S_Dhruv_2_20250427025112,4683.83,4/27/2025 2:51
S_Dhruv_2,S_Dhruv_2_20250427042755,3146.89,4/27/2025 4:27
S_Dhruv_2,S_Dhruv_2_20250427141031,1643.16,4/27/2025 14:10
S_Dhruv_2,S_Dhruv_2_20250427183459,2025.02,4/27/2025 18:34
S_Dhruv_2,S_Dhruv_2_20250427155701,3751.74,4/27/2025 15:57
S_Dhruv_2,S_Dhruv_2_20250427043343,1793.08,4/27/2025 4:33
S_Dhruv_2,S_Dhruv_2_20250427004100,3002.65,4/27/2025 0:41
S_Dhruv_2,S_Dhruv_2_20250427141750,1884.54,4/27/2025 14:17
S_Dhruv_2,S_Dhruv_2_20250427171326,2585.09,4/27/2025 17:13
S_Dhruv_2,S_Dhruv_2_20250427024826,1492.52,4/27/2025 2:48
S_Dhruv_2,S_Dhruv_2_20250427170320,3548.75,4/27/2025 17:03
S_Dhruv_2,S_Dhruv_2_20250427084957,7486.75,4/27/2025 8:49
S_Dhruv_2,S_Dhruv_2_20250428193126,3330.28,4/28/2025 19:31
S_Dhruv_2,S_Dhruv_2_20250428230103,4786.22,4/28/2025 23:01
S_Dhruv_2,S_Dhruv_2_20250428162539,6718,4/28/2025 16:25
S_Dhruv_2,S_Dhruv_2_20250428204250,1596.65,4/28/2025 20:42
S_Dhruv_2,S_Dhruv_2_20250428225607,1885.52,4/28/2025 22:56
S_Dhruv_2,S_Dhruv_2_20250428190359,6151.33,4/28/2025 19:03
S_Dhruv_2,S_Dhruv_2_20250428152825,2036.02,4/28/2025 15:28
S_Dhruv_2,S_Dhruv_2_20250428205134,3676.45,4/28/2025 20:51
S_Dhruv_2,S_Dhruv_2_20250428092830,1037.5,4/28/2025 9:28
S_Dhruv_2,S_Dhruv_2_20250428113010,3360.38,4/28/2025 11:30
S_Dhruv_2,S_Dhruv_2_20250428180836,7284.72,4/28/2025 18:08
S_Dhruv_2,S_Dhruv_2_20250428032300,4763.55,4/28/2025 3:23
S_Dhruv_2,S_Dhruv_2_20250428023620,4410.8,4/28/2025 2:36
S_Dhruv_2,S_Dhruv_2_20250428175659,5684.52,4/28/2025 17:56
S_Dhruv_2,S_Dhruv_2_20250428033447,3318.41,4/28/2025 3:34
S_Dhruv_2,S_Dhruv_2_20250428145459,7495.28,4/28/2025 14:54
S_Dhruv_2,S_Dhruv_2_20250428193651,6468.6,4/28/2025 19:36
S_Dhruv_2,S_Dhruv_2_20250428205809,2858.43,4/28/2025 20:58
S_Dhruv_2,S_Dhruv_2_20250428040247,1308.51,4/28/2025 4:02
S_Dhruv_2,S_Dhruv_2_20250428183224,1175.52,4/28/2025 18:32
S_Dhruv_2,S_Dhruv_2_20250428202828,6921.04,4/28/2025 20:28
S_Dhruv_2,S_Dhruv_2_20250428002950,5805.12,4/28/2025 0:29
S_Dhruv_2,S_Dhruv_2_20250428203829,2594.66,4/28/2025 20:38
S_Dhruv_2,S_Dhruv_2_20250428152305,2847.73,4/28/2025 15:23
S_Dhruv_2,S_Dhruv_2_20250428203434,1871.42,4/28/2025 20:34
S_Dhruv_2,S_Dhruv_2_20250428083418,3930.38,4/28/2025 8:34
S_Dhruv_2,S_Dhruv_2_20250428183919,870.53,4/28/2025 18:39
S_Dhruv_2,S_Dhruv_2_20250429125802,3899.61,4/29/2025 12:58
S_Dhruv_2,S_Dhruv_2_20250429161128,5892.18,4/29/2025 16:11
S_Dhruv_2,S_Dhruv_2_20250429085524,4770.3,4/29/2025 8:55
S_Dhruv_2,S_Dhruv_2_20250429232321,6997.98,4/29/2025 23:23
S_Dhruv_2,S_Dhruv_2_20250429130758,4917.64,4/29/2025 13:07
S_Dhruv_2,S_Dhruv_2_20250429043346,7100.47,4/29/2025 4:33
S_Dhruv_2,S_Dhruv_2_20250429221703,7096.21,4/29/2025 22:17
S_Dhruv_2,S_Dhruv_2_20250429174301,6154.63,4/29/2025 17:43
S_Dhruv_2,S_Dhruv_2_20250429170204,5467.26,4/29/2025 17:02
S_Dhruv_2,S_Dhruv_2_20250429080825,1558.59,4/29/2025 8:08
S_Dhruv_2,S_Dhruv_2_20250429081836,4108.17,4/29/2025 8:18
S_Dhruv_2,S_Dhruv_2_20250429053704,5845.95,4/29/2025 5:37
S_Dhruv_2,S_Dhruv_2_20250429014430,1289.92,4/29/2025 1:44
S_Dhruv_2,S_Dhruv_2_20250429171255,6090.03,4/29/2025 17:12
S_Dhruv_2,S_Dhruv_2_20250429112904,3605.67,4/29/2025 11:29
S_Dhruv_2,S_Dhruv_2_20250429153847,1654.91,4/29/2025 15:38
S_Dhruv_2,S_Dhruv_2_20250429015957,5939.36,4/29/2025 1:59
S_Dhruv_2,S_Dhruv_2_20250429213445,4727.88,4/29/2025 21:34
S_Dhruv_2,S_Dhruv_2_20250429094244,3943.71,4/29/2025 9:42
S_Dhruv_2,S_Dhruv_2_20250429182151,2784.54,4/29/2025 18:21
S_Dhruv_2,S_Dhruv_2_20250429154905,6361.77,4/29/2025 15:49
S_Dhruv_2,S_Dhruv_2_20250429121828,2028.4,4/29/2025 12:18
S_Dhruv_2,S_Dhruv_2_20250429034851,2222.06,4/29/2025 3:48
S_Dhruv_2,S_Dhruv_2_20250429094900,3345.93,4/29/2025 9:49
S_Dhruv_2,S_Dhruv_2_20250429024521,4922.66,4/29/2025 2:45
S_Dhruv_2,S_Dhruv_2_20250430050950,2785.25,4/30/2025 5:09
S_Dhruv_2,S_Dhruv_2_20250430042852,5734.01,4/30/2025 4:28
S_Dhruv_2,S_Dhruv_2_20250430162156,4246.98,4/30/2025 16:21
S_Dhruv_2,S_Dhruv_2_20250430190358,5628.34,4/30/2025 19:03
S_Dhruv_2,S_Dhruv_2_20250430172853,6115.75,4/30/2025 17:28
S_Dhruv_2,S_Dhruv_2_20250430043140,1605.77,4/30/2025 4:31
S_Dhruv_2,S_Dhruv_2_20250430033254,1001.95,4/30/2025 3:32
S_Dhruv_2,S_Dhruv_2_20250430035805,3879.55,4/30/2025 3:58
S_Dhruv_2,S_Dhruv_2_20250430145712,1405.6,4/30/2025 14:57
S_Dhruv_2,S_Dhruv_2_20250430111616,1528.67,4/30/2025 11:16
S_Dhruv_2,S_Dhruv_2_20250430225500,6417.79,4/30/2025 22:55
S_Dhruv_2,S_Dhruv_2_20250430211557,5762.2,4/30/2025 21:15
S_Dhruv_2,S_Dhruv_2_20250430061326,1828.5,4/30/2025 6:13
S_Dhruv_2,S_Dhruv_2_20250430155344,4557.64,4/30/2025 15:53
S_Dhruv_2,S_Dhruv_2_20250430071755,1869.3,4/30/2025 7:17
S_Dhruv_2,S_Dhruv_2_20250430204825,1105.17,4/30/2025 20:48
S_Dhruv_2,S_Dhruv_2_20250430130514,4394.79,4/30/2025 13:05
S_Dhruv_2,S_Dhruv_2_20250430075046,5882.48,4/30/2025 7:50
S_Dhruv_2,S_Dhruv_2_20250430144534,3289.42,4/30/2025 14:45
S_Dhruv_2,S_Dhruv_2_20250430212030,2311.04,4/30/2025 21:20
S_Dhruv_2,S_Dhruv_2_20250430094053,7319.59,4/30/2025 9:40
S_Dhruv_2,S_Dhruv_2_20250430183021,6263.19,4/30/2025 18:30
S_Dhruv_2,S_Dhruv_2_20250430135342,7414.31,4/30/2025 13:53
S_Dhruv_2,S_Dhruv_2_20250430142823,1267.4,4/30/2025 14:28
S_Dhruv_2,S_Dhruv_2_20250430195950,4241.01,4/30/2025 19:59
S_Dhruv_2,S_Dhruv_2_20250430045412,1228.52,4/30/2025 4:54
S_Dhruv_2,S_Dhruv_2_20250501200143,5352.59,05-01-2025 20:01
S_Dhruv_2,S_Dhruv_2_20250501045939,2453.76,05-01-2025 04:59
S_Dhruv_2,S_Dhruv_2_20250501140516,3372.89,05-01-2025 14:05
S_Dhruv_2,S_Dhruv_2_20250501211536,3424.37,05-01-2025 21:15
S_Dhruv_2,S_Dhruv_2_20250501225038,1067.5,05-01-2025 22:50
S_Dhruv_2,S_Dhruv_2_20250501154702,3672.4,05-01-2025 15:47
S_Dhruv_2,S_Dhruv_2_20250501220208,6097.6,05-01-2025 22:02
S_Dhruv_2,S_Dhruv_2_20250501063151,5292.08,05-01-2025 06:31
S_Dhruv_2,S_Dhruv_2_20250501215946,4671.63,05-01-2025 21:59
S_Dhruv_2,S_Dhruv_2_20250501203525,4316.62,05-01-2025 20:35
S_Dhruv_2,S_Dhruv_2_20250501185612,5849.32,05-01-2025 18:56
S_Dhruv_2,S_Dhruv_2_20250501145230,3738.86,05-01-2025 14:52
S_Dhruv_2,S_Dhruv_2_20250501193002,2133.45,05-01-2025 19:30
S_Dhruv_2,S_Dhruv_2_20250501192808,799.38,05-01-2025 19:28
S_Dhruv_2,S_Dhruv_2_20250501051535,2819.7,05-01-2025 05:15
S_Dhruv_2,S_Dhruv_2_20250501184940,3193.75,05-01-2025 18:49
S_Dhruv_2,S_Dhruv_2_20250501052638,2074.6,05-01-2025 05:26
S_Dhruv_2,S_Dhruv_2_20250501222832,3275.91,05-01-2025 22:28
S_Dhruv_2,S_Dhruv_2_20250501031726,7251.72,05-01-2025 03:17
S_Dhruv_2,S_Dhruv_2_20250501135316,2063.61,05-01-2025 13:53
S_Dhruv_2,S_Dhruv_2_20250501132512,5789.4,05-01-2025 13:25
S_Dhruv_2,S_Dhruv_2_20250501140443,2292.53,05-01-2025 14:04
S_Dhruv_2,S_Dhruv_2_20250502122259,3027.57,05-02-2025 12:22
S_Dhruv_2,S_Dhruv_2_20250502112449,1441.9,05-02-2025 11:24
S_Dhruv_2,S_Dhruv_2_20250502221043,944.97,05-02-2025 22:10
S_Dhruv_2,S_Dhruv_2_20250502072817,5711.99,05-02-2025 07:28
S_Dhruv_2,S_Dhruv_2_20250502212932,4891.64,05-02-2025 21:29
S_Dhruv_2,S_Dhruv_2_20250502161808,3468.74,05-02-2025 16:18
S_Dhruv_2,S_Dhruv_2_20250502203945,917.42,05-02-2025 20:39
S_Dhruv_2,S_Dhruv_2_20250502022835,6635.66,05-02-2025 02:28
S_Dhruv_2,S_Dhruv_2_20250502022413,1276.04,05-02-2025 02:24
S_Dhruv_2,S_Dhruv_2_20250502235828,6493.32,05-02-2025 23:58
S_Dhruv_2,S_Dhruv_2_20250502025643,4714.63,05-02-2025 02:56
S_Dhruv_2,S_Dhruv_2_20250502144558,6722.68,05-02-2025 14:45
S_Dhruv_2,S_Dhruv_2_20250502051552,1117.32,05-02-2025 05:15
S_Dhruv_2,S_Dhruv_2_20250502194345,5222.96,05-02-2025 19:43
S_Dhruv_2,S_Dhruv_2_20250502015124,2062.14,05-02-2025 01:51
S_Dhruv_2,S_Dhruv_2_20250502061441,862.78,05-02-2025 06:14
S_Dhruv_2,S_Dhruv_2_20250502180856,5480.64,05-02-2025 18:08
S_Dhruv_2,S_Dhruv_2_20250502185213,5090.25,05-02-2025 18:52
S_Dhruv_2,S_Dhruv_2_20250502184805,1042.56,05-02-2025 18:48
S_Dhruv_2,S_Dhruv_2_20250502194542,7228.45,05-02-2025 19:45
S_Dhruv_2,S_Dhruv_2_20250502081634,1928.23,05-02-2025 08:16
S_Dhruv_2,S_Dhruv_2_20250502172636,3600.78,05-02-2025 17:26
S_Dhruv_2,S_Dhruv_2_20250503112503,2672.68,05-03-2025 11:25
S_Dhruv_2,S_Dhruv_2_20250503035733,7035.84,05-03-2025 03:57
S_Dhruv_2,S_Dhruv_2_20250503085245,935.32,05-03-2025 08:52
S_Dhruv_2,S_Dhruv_2_20250503015748,5626.77,05-03-2025 01:57
S_Dhruv_2,S_Dhruv_2_20250503092200,4825.69,05-03-2025 09:22
S_Dhruv_2,S_Dhruv_2_20250503205934,4525.67,05-03-2025 20:59
S_Dhruv_2,S_Dhruv_2_20250503115411,1821.53,05-03-2025 11:54
S_Dhruv_2,S_Dhruv_2_20250503194628,7173.73,05-03-2025 19:46
S_Dhruv_2,S_Dhruv_2_20250503124722,2909.02,05-03-2025 12:47
S_Dhruv_2,S_Dhruv_2_20250503111922,1205.31,05-03-2025 11:19
S_Dhruv_2,S_Dhruv_2_20250503144017,7010.37,05-03-2025 14:40
S_Dhruv_2,S_Dhruv_2_20250503132257,2259.54,05-03-2025 13:22
S_Dhruv_2,S_Dhruv_2_20250503092031,5340.79,05-03-2025 09:20
S_Dhruv_2,S_Dhruv_2_20250503114831,7328.22,05-03-2025 11:48
S_Dhruv_2,S_Dhruv_2_20250503090937,3842.15,05-03-2025 09:09
S_Dhruv_2,S_Dhruv_2_20250503213654,5768.66,05-03-2025 21:36
S_Dhruv_2,S_Dhruv_2_20250503140904,5443.41,05-03-2025 14:09
S_Dhruv_2,S_Dhruv_2_20250503170245,5808.74,05-03-2025 17:02
S_Dhruv_2,S_Dhruv_2_20250503212044,1722.66,05-03-2025 21:20
S_Dhruv_2,S_Dhruv_2_20250503235943,4441.35,05-03-2025 23:59
S_Dhruv_2,S_Dhruv_2_20250503172727,6549.74,05-03-2025 17:27
S_Dhruv_2,S_Dhruv_2_20250503121945,6285.47,05-03-2025 12:19
S_Dhruv_2,S_Dhruv_2_20250503034616,5652.4,05-03-2025 03:46
S_Dhruv_2,S_Dhruv_2_20250503121856,6604.74,05-03-2025 12:18
S_Dhruv_2,S_Dhruv_2_20250504030043,2799.88,05-04-2025 03:00
S_Dhruv_2,S_Dhruv_2_20250504121505,1048.05,05-04-2025 12:15
S_Dhruv_2,S_Dhruv_2_20250504101320,6336.59,05-04-2025 10:13
S_Dhruv_2,S_Dhruv_2_20250504015608,5391.75,05-04-2025 01:56
S_Dhruv_2,S_Dhruv_2_20250504110247,3555.45,05-04-2025 11:02
S_Dhruv_2,S_Dhruv_2_20250504144530,7385.09,05-04-2025 14:45
S_Dhruv_2,S_Dhruv_2_20250504031117,6888.88,05-04-2025 03:11
S_Dhruv_2,S_Dhruv_2_20250504192358,4608.46,05-04-2025 19:23
S_Dhruv_2,S_Dhruv_2_20250504055737,5571.56,05-04-2025 05:57
S_Dhruv_2,S_Dhruv_2_20250504160618,6406.22,05-04-2025 16:06
S_Dhruv_2,S_Dhruv_2_20250504161920,2859.86,05-04-2025 16:19
S_Dhruv_2,S_Dhruv_2_20250504125314,6198.92,05-04-2025 12:53
S_Dhruv_2,S_Dhruv_2_20250504044603,3014.85,05-04-2025 04:46
S_Dhruv_2,S_Dhruv_2_20250504203917,3860.88,05-04-2025 20:39
S_Dhruv_2,S_Dhruv_2_20250504192939,6169.44,05-04-2025 19:29
S_Dhruv_2,S_Dhruv_2_20250504002646,5562.63,05-04-2025 00:26
S_Dhruv_2,S_Dhruv_2_20250504232242,7130.31,05-04-2025 23:22
S_Dhruv_2,S_Dhruv_2_20250504201206,3456.68,05-04-2025 20:12
S_Dhruv_2,S_Dhruv_2_20250504105555,4008.71,05-04-2025 10:55
S_Dhruv_2,S_Dhruv_2_20250504012843,6243.7,05-04-2025 01:28
S_Dhruv_2,S_Dhruv_2_20250504222334,3286.54,05-04-2025 22:23
S_Dhruv_2,S_Dhruv_2_20250504224030,1818.06,05-04-2025 22:40
S_Dhruv_2,S_Dhruv_2_20250504201501,4179.97,05-04-2025 20:15
S_Dhruv_2,S_Dhruv_2_20250504080352,7346.16,05-04-2025 08:03
S_Dhruv_2,S_Dhruv_2_20250504111232,6838.14,05-04-2025 11:12
S_Dhruv_2,S_Dhruv_2_20250505064956,2702.73,05-05-2025 06:49
S_Dhruv_2,S_Dhruv_2_20250505203714,5300.25,05-05-2025 20:37
S_Dhruv_2,S_Dhruv_2_20250505232846,6916.77,05-05-2025 23:28
S_Dhruv_2,S_Dhruv_2_20250505081354,3760.93,05-05-2025 08:13
S_Dhruv_2,S_Dhruv_2_20250505160555,7246.99,05-05-2025 16:05
S_Dhruv_2,S_Dhruv_2_20250505013537,6327.13,05-05-2025 01:35
S_Dhruv_2,S_Dhruv_2_20250505175405,2404.72,05-05-2025 17:54
S_Dhruv_2,S_Dhruv_2_20250505210107,1923.39,05-05-2025 21:01
S_Dhruv_2,S_Dhruv_2_20250505045105,3133.21,05-05-2025 04:51
S_Dhruv_2,S_Dhruv_2_20250505093309,2524.72,05-05-2025 09:33
S_Dhruv_2,S_Dhruv_2_20250505034422,7010.07,05-05-2025 03:44
S_Dhruv_2,S_Dhruv_2_20250505134058,1398.35,05-05-2025 13:40
S_Dhruv_2,S_Dhruv_2_20250505112958,6069.37,05-05-2025 11:29
S_Dhruv_2,S_Dhruv_2_20250505013457,1991.01,05-05-2025 01:34
S_Dhruv_2,S_Dhruv_2_20250505232901,1554.77,05-05-2025 23:29
S_Dhruv_2,S_Dhruv_2_20250505083440,1849,05-05-2025 08:34
S_Dhruv_2,S_Dhruv_2_20250505130202,2617.08,05-05-2025 13:02
S_Dhruv_2,S_Dhruv_2_20250505033506,4548.01,05-05-2025 03:35
S_Dhruv_2,S_Dhruv_2_20250505171408,4422.2,05-05-2025 17:14
S_Dhruv_2,S_Dhruv_2_20250505164423,7177.78,05-05-2025 16:44
S_Dhruv_2,S_Dhruv_2_20250505201543,4608.22,05-05-2025 20:15
S_Dhruv_2,S_Dhruv_2_20250505033755,7229.67,05-05-2025 03:37
S_Dhruv_2,S_Dhruv_2_20250505170149,5187.24,05-05-2025 17:01
S_Dhruv_2,S_Dhruv_2_20250505132301,2913.95,05-05-2025 13:23
S_Dhruv_2,S_Dhruv_2_20250505083822,1349.33,05-05-2025 08:38
S_Dhruv_2,S_Dhruv_2_20250505222817,3449.04,05-05-2025 22:28
S_Dhruv_2,S_Dhruv_2_20250505045621,5101.37,05-05-2025 04:56
S_Dhruv_2,S_Dhruv_2_20250505135926,3905.49,05-05-2025 13:59
S_Dhruv_2,S_Dhruv_2_20250505074623,1921.5,05-05-2025 07:46
S_Dhruv_2,S_Dhruv_2_20250506045632,3233.38,05-06-2025 04:56
S_Dhruv_2,S_Dhruv_2_20250506214910,5503.51,05-06-2025 21:49
S_Dhruv_2,S_Dhruv_2_20250506174721,5961.43,05-06-2025 17:47
S_Dhruv_2,S_Dhruv_2_20250506164023,1941.14,05-06-2025 16:40
S_Dhruv_2,S_Dhruv_2_20250506175053,5693.87,05-06-2025 17:50
S_Dhruv_2,S_Dhruv_2_20250506044905,4334.03,05-06-2025 04:49
S_Dhruv_2,S_Dhruv_2_20250506114605,3579.86,05-06-2025 11:46
S_Dhruv_2,S_Dhruv_2_20250506185058,1119.62,05-06-2025 18:50
S_Dhruv_2,S_Dhruv_2_20250506004340,2944.71,05-06-2025 00:43
S_Dhruv_2,S_Dhruv_2_20250506141856,1893.91,05-06-2025 14:18
S_Dhruv_2,S_Dhruv_2_20250506105240,4425.81,05-06-2025 10:52
S_Dhruv_2,S_Dhruv_2_20250506164004,2365.1,05-06-2025 16:40
S_Dhruv_2,S_Dhruv_2_20250506003017,7479.76,05-06-2025 00:30
S_Dhruv_2,S_Dhruv_2_20250506142229,5541.38,05-06-2025 14:22
S_Dhruv_2,S_Dhruv_2_20250506000057,5663.74,05-06-2025 00:00
S_Dhruv_2,S_Dhruv_2_20250506010559,7381.93,05-06-2025 01:05
S_Dhruv_2,S_Dhruv_2_20250506191756,3172.75,05-06-2025 19:17
